118  6  7  8  9 10 11 12 13 14
  1  1  1  1  0  0  0  0  0  0
  2  1  0  0  0  0  0  0  0  0
  3  1  0  0  0  0  0  0  0  0
  4  1  0  0  0  0  0  0  0  0
  5  1  0  0  0  0  0  0  0  0
  6  0  0  0  1  0  0  0  0  0
  7  0  0  0  0  1  1  1  0  0
  8  0  0  0  0  1  1  1  0  0
  9  0  0  0  0  1  1  1  0  0
 10  0  0  0  0  0  0  0  0  1
 11  0  0  0  0  1  1  0  0  1
 12  0  0  0  0  0  0  0  1  0

