    139  1  2  3  4  5  6  7 11 12
      2  1  0  0  0  0  0  0 -1  0
      3  0  0  0  0  0  0  0  0 -1
      4  1  1  0  0  0  0  0  0  0
      5  0  0  1  0  0  0  0  0 -1
      6  1  1  0  0  0  0  0 -1 -1
      7  1  1  0  0  0  0  0 -1 -1
      8  0  0  0  1  0  0  0  0  0
      9  0  0  0  0  1  1  1  0  0
     10  0  0  0  0  0  1  1  0  0
     11  1  0  0  0  0  0  0  0 -1
     12 -1  0  0  0  0  0  0  0  0

