    143  1  2  3  4  5  6  7  8  9
      6  1  0  0  0  0  0  0  0  0
      7  1  0  0  0  0  0  0  0  0
      8  1  0  0  0  0  0  0  0  0
      9  1  0  0  0  0  0  0  0  0
     10  0  1  1  0  0  0  0  0  0
     11  0  0  0  1  1  1  1  1  1
     12  0  0  0  0  0  0  0  1  1

