     24   2   3   4   7   8   9  10  12
      1   1   0   0   0   0  -1   0   0
      5   1   0   0   0   1  -1   0   0
      6   1   0   0   0   0   1   0   0
      7   0   1   1   0   0   0  -1   0
      8   0  -1   0   1   0   0   1   0
      9   0   0   1   1   0   0   1   0
     10   0   0   0   0   0   0   0   1
     11   0   0   0   0   0   0   1   0


