       73      5     6     7     8     9    10
        1      1     1     1     0     0     0
        2      0     0     1     0     0     0
        3      0     0     0     0     1     0
        4      0     0     0     0     0     1
        5      0     0     0     1     0     0
        6      0     0     0     1     1     1
        7      0     0     0     1     1     1
        8      0     0     0     0     1     1

